customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,total_interactions,days_since_last_interaction,billing_inquiry,complaint,service_upgrade,support_call,website_visit,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
d72b6108-2a40-4f12-b963-f37f67814c1f,1,0,1,1,54,1,1,22.88,8085.32,0,20,26,1,1,0,5,13,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
fb10987f-20ac-4703-ab67-146a77a6e17c,0,0,1,0,34,0,1,25.04,6293.24,1,12,21,0,4,0,1,7,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
e82c7d7b-06e7-45f9-88bc-539c9f4c3b79,0,0,1,0,27,1,1,52.55,3868.09,0,15,19,1,0,2,3,9,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0
a9ba5a27-907b-4e36-9786-48f864de82e6,0,0,0,0,30,1,1,52.98,79.31,0,12,18,3,0,0,2,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
6db99102-a48b-4dbe-957d-94a106f028ff,1,0,0,0,27,1,0,67.79,2879.93,0,21,29,4,2,2,2,11,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
2e85cb21-7631-4e9d-9de9-f86322bd3388,1,1,1,1,17,1,0,35.52,4148.38,0,11,18,0,1,1,2,7,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
53cd6268-610c-4373-8299-9aa40cdf742b,0,0,1,0,13,1,1,34.32,6009.14,1,18,28,3,1,2,5,7,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1
56666f9f-53ac-4ab9-b467-2cd9362f5e5c,1,0,0,0,32,1,0,88.56,7410.26,0,19,3,2,3,4,2,8,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
473bd358-610e-4a64-a130-1617c2dff335,1,0,0,0,19,1,0,51.9,2737.35,1,9,59,0,3,0,1,5,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
6bebac31-d4f8-4d72-b382-1cfdc083b73a,0,0,1,0,21,1,1,98.74,1580.05,0,17,81,3,2,0,5,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
78660765-14f7-4e8d-95bc-b8d04094dded,1,1,1,0,22,1,1,58.18,2146.74,0,12,61,1,2,0,2,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0d557b61-8a17-4dfe-bfc0-0dc804f64d86,0,0,1,0,20,1,0,18.64,4369.2,1,11,7,1,3,1,2,4,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
39669fa7-5997-4043-b3b1-025bfff9f585,0,0,1,0,13,1,0,94.85,7053.92,1,13,23,1,2,0,3,7,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
f510ab53-c7fe-439f-9190-f938a66fd7f7,1,0,0,0,26,1,1,80.48,4315.275,1,24,4,4,5,2,3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
07f194f9-c115-4d6d-8a4e-5b70a6d964a3,0,0,1,0,33,1,0,63.15,1088.62,0,9,20,1,3,0,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
d6d7b3b8-3309-4d35-bf4d-f561f319c125,1,0,1,0,23,1,0,68.22,1564.95,0,19,3,3,1,3,4,8,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3d114802-2702-478b-9f0f-da8d05379ff6,1,1,0,0,71,1,0,32.37,2501.38,0,13,46,2,3,2,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
1d48a071-ab61-47b1-b93b-4c3220500494,0,0,0,0,17,1,1,35.8,4315.275,1,18,10,4,3,0,3,8,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
770c7798-37cc-463b-b2a0-345990604f62,0,1,0,1,12,1,1,36.92,755.12,0,15,14,2,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5e6fea07-c453-4f1d-8199-2fdfb31022f0,1,0,1,1,21,1,1,80.91,565.68,0,18,8,2,2,2,3,9,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
f6b751f7-9b74-4245-9b1b-c8952af43ab7,1,0,1,1,57,1,1,30.23,334.77,0,11,41,3,0,0,2,6,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
c71d5e60-1d52-46ab-b7e6-427cbf780e3f,1,0,1,1,33,1,1,95.29,8392.53,0,14,23,2,1,2,2,7,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4fa03f26-f6f7-40cc-a9ec-8e49d1bdb8c0,0,1,0,0,68,1,1,24.67,2769.29,0,10,60,4,0,1,2,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
edcb8cb6-0692-4c63-9424-aed51bac5c15,1,0,1,0,2,1,0,106.67,5640.29,0,15,47,0,1,1,3,10,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
e87466d7-ad66-41bd-9367-6a024fdc6e1b,0,0,1,0,7,1,1,117.21,1830.84,0,11,57,2,3,0,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
f1043785-658b-4523-a014-1de9f54ad0a2,1,0,0,0,31,1,1,93.77,8176.4,0,12,11,4,1,0,3,4,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0
9793b9b4-1374-4146-b2c5-bd89b70b3420,0,0,0,1,33,1,0,22.97,2954.95,0,12,34,2,1,0,2,7,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3e2b6091-a092-452a-94a0-57a7b0cc1b3b,1,0,0,0,26,1,1,65.92,1474.86,1,16,65,3,3,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4d3485c5-c5c1-4eb4-b27b-3d901a16342c,1,0,1,0,42,1,0,93.66,2711.46,0,18,10,3,1,2,4,8,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
ce3714af-99b4-4350-af2b-99b4d9acd158,0,1,1,0,28,1,1,60.18,7625.38,1,18,24,4,2,0,4,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
90e0f4a0-fbdd-4933-8bd5-8bf61efd76e9,1,0,0,1,28,1,1,25.82,3275.94,0,12,52,2,0,0,1,9,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
8861fe18-58e2-4888-8a83-81bec85aca46,0,0,1,0,69,1,1,37.22,3610.06,0,8,48,1,1,1,2,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
11a72609-5edd-4bbf-a959-76636daa2e68,0,0,1,0,6,1,0,69.4,3942.98,1,20,5,4,1,1,4,10,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0
033d2bce-575a-4d2c-a5c5-650c8186a576,1,1,1,0,35,0,1,105.65,4111.11,1,19,5,4,2,1,7,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7d7ddbed-d284-476c-ab88-f83dd97dc9cd,0,0,1,0,66,0,1,114.31,2070.17,0,10,47,2,2,0,0,6,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
5cb85aed-f5f6-4c97-aefb-63b11b049863,0,0,1,1,30,1,1,53.12,3760.84,0,11,5,1,1,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
75b17a55-d426-4982-a43e-4288a2b5b498,0,0,0,0,20,1,0,75.46,7540.71,0,17,1,1,1,0,3,12,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,0,0,1,1,38,1,0,35.64,2330.65,0,13,42,0,1,0,2,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
a6846099-f729-4951-8591-31d2bbda0242,1,0,1,0,1,1,0,18.52,4315.275,1,10,55,3,0,0,1,6,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
eb6c1016-cee6-44d0-9dac-6e8345241ea6,1,0,1,0,45,1,1,80.58,4740.05,0,18,16,8,2,0,3,5,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
7701f7bb-7bc6-4e1f-864e-e6e389c5b31a,1,0,1,1,69,1,1,61.69,811.63,0,18,1,3,4,0,4,7,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
97ac6aa8-bb24-48a3-9363-57b66f81cf4f,0,0,0,1,1,1,0,40.88,4315.275,1,12,23,3,2,1,1,5,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
3ed8c56c-da09-4fa0-9282-8d8044b591f7,0,1,1,0,45,1,1,30.77,4315.275,0,15,24,2,1,0,4,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4767d76c-162f-4a24-af43-613cd4aac9a3,1,0,0,1,45,1,0,71.39,316.71,0,23,9,2,4,1,4,12,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
c01f36bf-3e6d-458b-b367-c28de1b294de,0,0,1,1,5,1,0,31.22,4315.275,1,16,11,3,1,1,2,9,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ab0e664e-9c3e-42d5-91e1-aa9676f72255,0,0,0,1,7,1,0,118.52,2302.74,0,19,26,3,0,0,4,12,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
7e8adee7-0758-4201-961e-16d16105716b,1,1,1,0,13,1,0,77.38,1861.75,1,9,63,1,0,0,1,7,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7cd0129d-2e8d-4e87-9334-20e6d9d80b8d,1,0,0,0,9,1,1,84.8,6217.78,0,8,34,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
4223623b-cc3e-4dde-9ad5-cf06364d7c87,1,0,1,0,1,1,1,53.62,3885.13,1,22,8,4,0,3,7,8,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
989d9d4a-e15c-4666-8797-b2c957207246,0,0,1,0,64,1,1,113.5,3455.65,0,15,19,3,0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8e485223-46b9-4991-a14e-b70db380c73a,1,0,1,1,14,1,0,81.4,1614.22,1,19,39,2,0,1,5,11,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
30e912f2-f2b4-4abf-8441-aefd0299436a,1,0,0,0,33,1,0,97.54,6731.24,1,13,21,4,1,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
680bac63-b856-4035-bdc9-829015eabb27,1,0,1,0,24,1,0,63.27,3532.62,0,16,1,2,0,1,5,8,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
3d85de89-c217-4429-8e20-07247d137018,0,0,1,0,71,1,0,48.56,1650.63,0,15,2,4,1,1,2,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
b63b4dc3-a559-4463-b9e1-3ceab0cbc61f,1,0,1,1,58,1,1,41.3,1910.61,0,16,36,1,1,0,6,8,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
046a0df5-cafd-4613-b2bb-912d7da67785,1,0,1,1,17,1,1,29.01,6784.34,0,13,15,5,1,1,2,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
6786d506-38ba-4abc-8b53-05e517d2582e,0,0,0,0,12,1,0,90.72,2247.28,0,10,98,5,1,2,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
a9f948b2-4e63-44bb-be49-3f43b118f68d,0,0,1,0,28,1,1,25.97,3603.98,1,15,5,2,2,1,4,6,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
8db06746-7927-4973-9e78-1fd794e0d3ba,0,0,1,0,2,1,1,81.53,3625.25,1,12,71,4,0,1,2,5,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0
ff233d5f-6ced-415d-9800-7c0287ea7ff5,1,1,0,1,30,1,1,68.5,1126.42,1,16,23,4,1,4,2,5,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
5a104129-54ae-4d1b-8ce6-424dbef59fe6,0,0,1,0,24,1,1,42.02,1851.72,0,15,9,1,3,1,3,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4e7ed827-455a-4762-b428-a656b3ee4d3b,0,0,0,1,10,1,0,32.87,7627.36,1,16,74,4,1,1,5,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,1,1,1,1,36,1,0,118.31,4180.07,1,15,7,2,0,1,2,10,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
be2d740a-1e9b-43bc-90c7-c006314d3441,1,0,0,0,38,1,0,108.57,3974.91,0,14,25,4,1,0,4,5,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
b0ae8f08-c31e-4bbc-b36c-b62b892e6161,1,1,1,1,27,1,1,29.25,8388.74,1,8,68,0,1,0,1,6,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
bd1531c8-3764-4bda-b108-d4482f65fafa,1,0,1,0,69,0,0,82.09,378.96,0,18,8,2,0,0,1,15,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
96ef2ad6-b97e-4703-86c8-adfe7bf47042,1,1,1,1,16,1,0,55.31,6689.29,1,14,28,4,2,0,1,7,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
98c7472a-864e-4a13-829c-fc0cfa02eaec,0,0,0,0,44,1,1,23.26,1317.91,0,16,57,1,2,1,2,10,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0
d52721e7-19bc-443e-bb02-bebb48729a4d,0,0,0,1,60,1,1,87.04,4379.71,0,12,56,2,2,2,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5c62b3a2-3a3c-463e-8bd6-cee631b1b099,0,0,1,0,51,1,0,39.01,6388.54,0,17,7,2,1,1,4,9,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
b540b30e-039f-4a25-8d61-68bd2defe193,0,0,0,0,19,0,0,45.8,2792.41,1,18,17,4,3,0,4,7,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0ba6eab9-4639-447b-a067-bdac88bd13d1,0,0,1,0,34,1,0,57.87,7369.33,1,19,4,2,1,0,6,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,1,0,0,0,18,1,1,35.39,3895.54,0,14,22,1,1,2,5,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a34b6cf6-2053-4a42-b1af-db65b289f224,1,0,0,1,6,1,1,47.0,6282.31,1,15,7,3,3,1,1,7,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1a432f0a-7daa-49f0-80b6-fce2de53790a,0,1,0,0,14,1,1,92.09,2805.21,0,8,39,1,1,0,2,4,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
48ca7651-92f5-4f7b-8323-d342df6a8f93,1,0,0,0,32,1,1,85.28,1758.18,1,15,38,2,4,1,5,3,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5738811d-70c2-403f-ba8d-03aa782a65e0,0,0,1,0,4,1,1,118.1,1534.34,0,14,20,2,2,1,4,5,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
40a26c60-0d27-4659-b72a-da9b2f32751e,0,0,0,0,39,1,1,75.19,5647.74,0,17,16,2,0,2,2,11,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,1,0,1,0,6,1,0,48.12,1194.14,0,18,2,2,2,1,3,10,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
7de31a51-6694-4343-90ba-58e3d2762bdc,1,0,0,0,23,1,1,111.38,4210.46,1,19,25,5,2,2,3,7,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
afbb411a-a123-4a8c-93b7-a88612f70c97,1,0,0,0,26,1,1,28.88,5462.84,1,23,10,0,3,0,8,12,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
cfa701cd-2631-400b-a6d7-94d30db95301,1,1,0,0,7,1,1,91.54,4354.32,0,12,27,3,2,0,2,5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,1,0,1,1,25,1,1,33.99,8466.07,0,13,12,2,1,0,4,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8edddfcd-1e52-4770-bf89-7142fe716b14,0,0,0,1,20,1,0,99.04,4428.8,1,14,2,1,1,3,3,6,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
989bc4da-9b37-422b-aa8a-616fc3b290d0,1,0,1,1,8,1,1,49.56,6803.62,1,14,3,3,1,0,3,7,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
c693da11-39c6-41ca-9e50-aa42ca6dfda1,1,0,0,0,27,1,1,49.86,749.96,1,14,61,0,3,1,1,9,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
e893be3d-7354-4a6f-a160-745985c7504b,0,0,1,1,46,1,1,59.9,6626.14,0,15,29,1,2,0,2,10,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
96a9954f-dc33-41f9-8c1f-55ab715629ee,0,0,1,0,68,1,1,114.23,7988.36,0,15,45,1,3,0,2,9,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
9191b363-4e2d-4645-adc7-cac7fd72b050,1,0,0,0,2,1,0,22.21,6442.98,0,12,7,4,3,1,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
f5c9b047-9c10-4572-8f6b-40d09efba58b,0,1,0,0,28,1,0,32.37,3857.41,0,21,18,2,2,1,4,12,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
c342bd2b-f295-456e-9967-5f06bd767e35,0,1,1,0,64,1,1,58.05,1744.69,0,17,27,5,3,2,1,6,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
43bfd931-3605-4f54-a021-c0ca3531968d,1,0,0,0,6,0,0,106.85,4483.46,0,15,6,2,2,1,5,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
3d67cde9-2834-44c0-94c8-b3b4a911d192,0,0,0,1,59,1,1,23.23,839.31,0,17,19,3,0,0,7,7,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2812859a-1337-439e-8d4f-5d272c7f0b79,1,0,0,1,61,1,1,95.27,5720.59,0,15,16,0,0,1,3,11,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
b07aa066-7354-45ea-a894-9b8d00af5b3a,0,0,0,0,34,1,1,102.34,1437.21,0,19,11,4,2,1,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
085b15fb-4a8f-4810-b84c-2f29980402a2,1,0,0,1,49,0,1,95.78,7949.39,0,16,17,3,3,0,3,7,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0
48603b32-b4fb-4eb9-89c1-3de73b4206c5,0,0,1,0,6,1,0,109.48,6342.99,1,20,6,3,0,1,2,14,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,0,0,1,0,41,0,0,45.24,4306.96,0,15,22,2,3,1,4,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
43b9da13-ec85-4f37-bbc1-a987aff8754d,1,0,0,1,5,1,1,36.72,5018.53,1,21,11,1,1,3,9,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
96fc734d-a003-4d28-8a8f-3653c9af18f8,1,0,0,0,26,1,0,92.58,769.45,0,18,25,4,2,1,2,9,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0
32a447b2-ef04-457d-8dcc-c33aa9434aa0,0,0,1,1,27,1,1,113.17,1858.4,0,15,18,2,2,1,2,8,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
398d1ca6-8b68-40b5-9d61-fac36cd5e859,0,0,1,0,43,1,1,83.76,6773.8,0,15,16,2,1,0,5,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44007d5a-e88d-4719-a624-2b40a5cb63a2,0,1,1,1,6,1,1,94.26,6900.77,1,19,16,1,0,0,1,17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0f44704f-1247-4a4e-a469-98e8d39e198b,1,1,1,0,5,1,1,74.5,3129.9,1,15,12,1,2,1,2,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,0,0,0,0,68,1,0,74.06,4590.81,0,12,38,2,0,1,0,9,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
ebd34616-91b7-4d8e-9301-6989bfbbb17f,0,0,0,0,37,1,1,54.32,5305.44,0,12,1,0,2,1,3,6,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
77fc9703-1fd5-4423-b06c-5c5649e2623d,1,0,1,1,9,1,1,33.72,4315.275,0,9,33,3,0,1,0,5,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
670acc5c-b321-4f21-8dd8-eb85b04d3376,1,0,0,0,18,1,1,89.48,1560.31,1,12,31,5,1,1,1,4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
8a3c3b5e-801e-41da-85b1-ed25f1533ae8,0,0,1,0,28,1,1,115.02,1540.37,0,23,18,3,4,1,2,13,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9918ee46-1497-4658-b010-f7197e695d0d,1,1,1,1,51,1,0,78.89,7010.34,0,11,43,3,2,0,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
bc0a6a5d-6e99-4e3e-a3b1-37fc0a3450fc,1,0,1,0,39,1,0,58.3,2765.17,0,13,38,3,0,1,2,7,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
069f14f1-4018-4c6e-9a8c-fa3c5283aac7,1,0,0,0,17,1,1,23.48,129.91,0,16,4,3,1,0,4,8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ac9ed156-f63f-4e41-ba9a-ca5e176132ed,0,0,1,1,54,0,1,47.39,7410.41,0,16,39,3,4,0,3,6,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
964db03f-9340-4fad-9c4a-d56bd6016237,1,0,0,0,9,1,1,78.45,640.46,1,12,31,1,2,1,2,6,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1
c3c75611-ffe3-4a49-854f-92fff366bad4,1,1,0,0,70,1,1,36.3,5028.37,0,10,11,2,1,0,2,5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
9384ec2b-44fe-4cae-9248-a9a7ac1aa554,0,0,1,0,27,1,0,112.38,939.81,1,16,8,3,3,2,2,6,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
2cd94cbb-c19a-458c-835b-1c8c0a4c9f7f,0,0,0,0,29,0,1,44.63,472.44,0,16,4,2,2,1,0,11,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7135f221-a6c9-437f-84da-d06a7872bdeb,1,0,0,0,10,1,0,103.73,7626.22,1,10,31,0,0,0,3,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
ff37d19c-2e76-428b-8735-44f9ea83bf00,0,0,1,1,48,1,1,105.4,5851.09,0,15,16,2,2,0,2,9,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
d0725b5c-a281-4044-af96-288295d82980,1,0,0,1,13,1,1,69.4,2783.63,0,12,16,1,1,0,2,8,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
785299f4-175b-498d-b814-01027de1bdfe,0,1,0,0,23,1,0,95.76,355.15,0,8,20,0,1,0,3,4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5230dfbd-5553-42fe-a889-803e5913f9d3,1,0,0,0,57,1,1,109.86,3013.94,0,18,17,2,1,0,5,10,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
292bd156-db94-4570-9ac7-0ec0ab8ddeb4,0,0,1,0,35,1,0,21.91,7840.23,1,24,27,2,1,2,8,11,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
7ed70ed7-b194-490b-a961-929e546e035a,1,1,1,0,9,0,1,63.05,7264.6,1,10,39,3,3,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
668409e3-f1f8-443e-a99f-131849c8a43f,1,0,0,0,12,1,0,65.26,4315.275,0,14,15,2,1,1,3,7,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,1,1,1,0,58,1,1,20.2,8450.49,0,18,2,2,3,1,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
